codec,qp,category,frame,num_points
avc,27,backpack,frame000001_AVCRA_27,36008
avc,27,backpack,frame000006_AVCRA_27,39766
avc,27,backpack,frame000011_AVCRA_27,31129
avc,27,backpack,frame000016_AVCRA_27,35933
avc,27,backpack,frame000021_AVCRA_27,38460
avc,27,backpack,frame000026_AVCRA_27,30467
avc,27,backpack,frame000031_AVCRA_27,35732
avc,27,backpack,frame000036_AVCRA_27,40265
avc,27,backpack,frame000041_AVCRA_27,23510
avc,27,backpack,frame000046_AVCRA_27,39820
avc,27,backpack,frame000051_AVCRA_27,50808
avc,27,backpack,frame000056_AVCRA_27,48764
avc,27,backpack,frame000061_AVCRA_27,57211
avc,27,backpack,frame000066_AVCRA_27,57473
avc,27,backpack,frame000071_AVCRA_27,47108
avc,27,backpack,frame000076_AVCRA_27,45731
avc,27,backpack,frame000081_AVCRA_27,50469
avc,27,backpack,frame000086_AVCRA_27,46511
avc,27,backpack,frame000091_AVCRA_27,47895
avc,27,backpack,frame000096_AVCRA_27,35084
avc,27,backpack,frame000101_AVCRA_27,40606
avc,27,backpack,frame000106_AVCRA_27,45827
avc,27,backpack,frame000111_AVCRA_27,34550
avc,27,backpack,frame000116_AVCRA_27,28302
avc,27,backpack,frame000121_AVCRA_27,9475
avc,27,backpack,frame000126_AVCRA_27,27976
avc,27,backpack,frame000131_AVCRA_27,23731
avc,27,backpack,frame000136_AVCRA_27,39141
avc,27,backpack,frame000141_AVCRA_27,44479
avc,27,backpack,frame000146_AVCRA_27,53967
avc,27,backpack,frame000151_AVCRA_27,31560
avc,27,backpack,frame000156_AVCRA_27,44819
avc,27,backpack,frame000161_AVCRA_27,16014
avc,27,backpack,frame000166_AVCRA_27,28927
avc,27,backpack,frame000171_AVCRA_27,46695
avc,27,backpack,frame000176_AVCRA_27,48864
avc,27,backpack,frame000181_AVCRA_27,46824
avc,27,backpack,frame000186_AVCRA_27,46819
avc,27,backpack,frame000191_AVCRA_27,33665
avc,27,backpack,frame000196_AVCRA_27,50211
avc,27,backpack,frame000201_AVCRA_27,53894
avc,27,ball,frame000001_AVCRA_27,50080
avc,27,ball,frame000006_AVCRA_27,51340
avc,27,ball,frame000011_AVCRA_27,51041
avc,27,ball,frame000016_AVCRA_27,43510
avc,27,ball,frame000021_AVCRA_27,44608
avc,27,ball,frame000026_AVCRA_27,41972
avc,27,ball,frame000031_AVCRA_27,50487
avc,27,ball,frame000036_AVCRA_27,46856
avc,27,ball,frame000041_AVCRA_27,36103
avc,27,ball,frame000046_AVCRA_27,43722
avc,27,ball,frame000051_AVCRA_27,39315
avc,27,ball,frame000056_AVCRA_27,36028
avc,27,ball,frame000061_AVCRA_27,35053
avc,27,ball,frame000066_AVCRA_27,20687
avc,27,ball,frame000071_AVCRA_27,38775
avc,27,ball,frame000076_AVCRA_27,39239
avc,27,ball,frame000081_AVCRA_27,36794
avc,27,ball,frame000086_AVCRA_27,40774
avc,27,ball,frame000091_AVCRA_27,28973
avc,27,ball,frame000096_AVCRA_27,42985
avc,27,ball,frame000101_AVCRA_27,35287
avc,27,ball,frame000106_AVCRA_27,17961
avc,27,ball,frame000111_AVCRA_27,29912
avc,27,ball,frame000116_AVCRA_27,37434
avc,27,ball,frame000121_AVCRA_27,38665
avc,27,ball,frame000126_AVCRA_27,33146
avc,27,ball,frame000131_AVCRA_27,39186
avc,27,ball,frame000136_AVCRA_27,43596
avc,27,ball,frame000141_AVCRA_27,41284
avc,27,ball,frame000146_AVCRA_27,43073
avc,27,ball,frame000151_AVCRA_27,33889
avc,27,ball,frame000156_AVCRA_27,38818
avc,27,ball,frame000161_AVCRA_27,44296
avc,27,ball,frame000166_AVCRA_27,35131
avc,27,ball,frame000171_AVCRA_27,35229
avc,27,ball,frame000176_AVCRA_27,39400
avc,27,ball,frame000181_AVCRA_27,27960
avc,27,ball,frame000186_AVCRA_27,34215
avc,27,ball,frame000191_AVCRA_27,32102
avc,27,ball,frame000196_AVCRA_27,36303
avc,27,ball,frame000201_AVCRA_27,37440
avc,27,book,frame000001_AVCRA_27,43006
avc,27,book,frame000006_AVCRA_27,47690
avc,27,book,frame000011_AVCRA_27,49093
avc,27,book,frame000016_AVCRA_27,45637
avc,27,book,frame000021_AVCRA_27,34947
avc,27,book,frame000026_AVCRA_27,42838
avc,27,book,frame000031_AVCRA_27,46782
avc,27,book,frame000036_AVCRA_27,42976
avc,27,book,frame000041_AVCRA_27,38376
avc,27,book,frame000046_AVCRA_27,39156
avc,27,book,frame000051_AVCRA_27,32438
avc,27,book,frame000056_AVCRA_27,30301
avc,27,book,frame000061_AVCRA_27,24928
avc,27,book,frame000066_AVCRA_27,28262
avc,27,book,frame000071_AVCRA_27,31871
avc,27,book,frame000076_AVCRA_27,36245
avc,27,book,frame000081_AVCRA_27,38063
avc,27,book,frame000086_AVCRA_27,37144
avc,27,book,frame000091_AVCRA_27,43071
avc,27,book,frame000096_AVCRA_27,42277
avc,27,book,frame000101_AVCRA_27,41938
avc,27,book,frame000106_AVCRA_27,36072
avc,27,book,frame000111_AVCRA_27,33412
avc,27,book,frame000116_AVCRA_27,38798
avc,27,book,frame000121_AVCRA_27,39636
avc,27,book,frame000126_AVCRA_27,34407
avc,27,book,frame000131_AVCRA_27,30076
avc,27,book,frame000136_AVCRA_27,30194
avc,27,book,frame000141_AVCRA_27,27683
avc,27,book,frame000146_AVCRA_27,27454
avc,27,book,frame000151_AVCRA_27,20374
avc,27,book,frame000156_AVCRA_27,26676
avc,27,book,frame000161_AVCRA_27,35994
avc,27,book,frame000166_AVCRA_27,35139
avc,27,book,frame000171_AVCRA_27,38170
avc,27,book,frame000176_AVCRA_27,43304
avc,27,book,frame000181_AVCRA_27,43831
avc,27,book,frame000186_AVCRA_27,43527
avc,27,book,frame000191_AVCRA_27,38340
avc,27,book,frame000196_AVCRA_27,32745
avc,27,book,frame000201_AVCRA_27,36799
avc,27,chair,frame000001_AVCRA_27,3948
avc,27,chair,frame000006_AVCRA_27,6879
avc,27,chair,frame000011_AVCRA_27,16749
avc,27,chair,frame000016_AVCRA_27,22913
avc,27,chair,frame000021_AVCRA_27,41669
avc,27,chair,frame000026_AVCRA_27,35135
avc,27,chair,frame000031_AVCRA_27,37975
avc,27,chair,frame000036_AVCRA_27,9849
avc,27,chair,frame000041_AVCRA_27,16294
avc,27,chair,frame000046_AVCRA_27,14501
avc,27,chair,frame000051_AVCRA_27,17905
avc,27,chair,frame000056_AVCRA_27,18229
avc,27,chair,frame000061_AVCRA_27,9739
avc,27,chair,frame000066_AVCRA_27,7015
avc,27,chair,frame000071_AVCRA_27,9384
avc,27,chair,frame000076_AVCRA_27,5610
avc,27,chair,frame000081_AVCRA_27,1531
avc,27,chair,frame000086_AVCRA_27,3529
avc,27,chair,frame000091_AVCRA_27,2196
avc,27,chair,frame000096_AVCRA_27,6756
avc,27,chair,frame000101_AVCRA_27,2430
avc,27,chair,frame000106_AVCRA_27,1371
avc,27,chair,frame000111_AVCRA_27,3790
avc,27,chair,frame000116_AVCRA_27,2932
avc,27,chair,frame000121_AVCRA_27,7331
avc,27,chair,frame000126_AVCRA_27,10476
avc,27,chair,frame000131_AVCRA_27,12861
avc,27,chair,frame000136_AVCRA_27,4685
avc,27,chair,frame000141_AVCRA_27,8834
avc,27,chair,frame000146_AVCRA_27,10986
avc,27,chair,frame000151_AVCRA_27,8141
avc,27,chair,frame000156_AVCRA_27,7332
avc,27,chair,frame000161_AVCRA_27,11894
avc,27,chair,frame000166_AVCRA_27,8016
avc,27,chair,frame000171_AVCRA_27,6527
avc,27,chair,frame000176_AVCRA_27,8394
avc,27,chair,frame000181_AVCRA_27,6290
avc,27,chair,frame000186_AVCRA_27,5774
avc,27,chair,frame000191_AVCRA_27,3783
avc,27,chair,frame000196_AVCRA_27,5735
avc,27,chair,frame000201_AVCRA_27,11436
avc,27,handbag,frame000001_AVCRA_27,14408
avc,27,handbag,frame000006_AVCRA_27,14709
avc,27,handbag,frame000011_AVCRA_27,14547
avc,27,handbag,frame000016_AVCRA_27,13655
avc,27,handbag,frame000021_AVCRA_27,15484
avc,27,handbag,frame000026_AVCRA_27,12240
avc,27,handbag,frame000031_AVCRA_27,8571
avc,27,handbag,frame000036_AVCRA_27,16609
avc,27,handbag,frame000041_AVCRA_27,20658
avc,27,handbag,frame000046_AVCRA_27,29140
avc,27,handbag,frame000051_AVCRA_27,34362
avc,27,handbag,frame000056_AVCRA_27,27178
avc,27,handbag,frame000061_AVCRA_27,27334
avc,27,handbag,frame000066_AVCRA_27,15201
avc,27,handbag,frame000071_AVCRA_27,20465
avc,27,handbag,frame000076_AVCRA_27,18621
avc,27,handbag,frame000081_AVCRA_27,15726
avc,27,handbag,frame000086_AVCRA_27,11039
avc,27,handbag,frame000091_AVCRA_27,12700
avc,27,handbag,frame000096_AVCRA_27,15029
avc,27,handbag,frame000101_AVCRA_27,18135
avc,27,handbag,frame000106_AVCRA_27,29558
avc,27,handbag,frame000111_AVCRA_27,32275
avc,27,handbag,frame000116_AVCRA_27,40339
avc,27,handbag,frame000121_AVCRA_27,42030
avc,27,handbag,frame000126_AVCRA_27,37817
avc,27,handbag,frame000131_AVCRA_27,35192
avc,27,handbag,frame000136_AVCRA_27,33489
avc,27,handbag,frame000141_AVCRA_27,17664
avc,27,handbag,frame000146_AVCRA_27,15213
avc,27,handbag,frame000151_AVCRA_27,18224
avc,27,handbag,frame000156_AVCRA_27,17732
avc,27,handbag,frame000161_AVCRA_27,16691
avc,27,handbag,frame000166_AVCRA_27,18762
avc,27,handbag,frame000171_AVCRA_27,16334
avc,27,handbag,frame000176_AVCRA_27,19253
avc,27,handbag,frame000181_AVCRA_27,21073
avc,27,handbag,frame000186_AVCRA_27,14997
avc,27,handbag,frame000191_AVCRA_27,17913
avc,27,handbag,frame000196_AVCRA_27,19210
avc,27,handbag,frame000201_AVCRA_27,20473
avc,27,laptop,frame000001_AVCRA_27,23840
avc,27,laptop,frame000028_AVCRA_27,55606
avc,27,laptop,frame000045_AVCRA_27,6545
avc,27,laptop,frame000050_AVCRA_27,13534
avc,27,laptop,frame000055_AVCRA_27,33823
avc,27,laptop,frame000060_AVCRA_27,49162
avc,27,laptop,frame000065_AVCRA_27,45259
avc,27,laptop,frame000070_AVCRA_27,6882
avc,27,laptop,frame000075_AVCRA_27,4541
avc,27,laptop,frame000080_AVCRA_27,50581
avc,27,laptop,frame000085_AVCRA_27,46457
avc,27,laptop,frame000090_AVCRA_27,22262
avc,27,laptop,frame000095_AVCRA_27,33620
avc,27,laptop,frame000100_AVCRA_27,26025
avc,27,laptop,frame000105_AVCRA_27,43229
avc,27,laptop,frame000110_AVCRA_27,58966
avc,27,laptop,frame000115_AVCRA_27,56611
avc,27,laptop,frame000120_AVCRA_27,64269
avc,27,laptop,frame000125_AVCRA_27,68771
avc,27,laptop,frame000130_AVCRA_27,74648
avc,27,laptop,frame000135_AVCRA_27,47742
avc,27,laptop,frame000140_AVCRA_27,31829
avc,27,laptop,frame000145_AVCRA_27,32188
avc,27,laptop,frame000150_AVCRA_27,47898
avc,27,laptop,frame000155_AVCRA_27,55049
avc,27,laptop,frame000160_AVCRA_27,69475
avc,27,laptop,frame000165_AVCRA_27,49723
avc,27,laptop,frame000180_AVCRA_27,40814
avc,27,plant,frame000001_AVCRA_27,14521
avc,27,plant,frame000006_AVCRA_27,15426
avc,27,plant,frame000011_AVCRA_27,13908
avc,27,plant,frame000016_AVCRA_27,14064
avc,27,plant,frame000021_AVCRA_27,13679
avc,27,plant,frame000026_AVCRA_27,19579
avc,27,plant,frame000031_AVCRA_27,18984
avc,27,plant,frame000036_AVCRA_27,21060
avc,27,plant,frame000041_AVCRA_27,16534
avc,27,plant,frame000046_AVCRA_27,15842
avc,27,plant,frame000051_AVCRA_27,17133
avc,27,plant,frame000056_AVCRA_27,23078
avc,27,plant,frame000061_AVCRA_27,25830
avc,27,plant,frame000066_AVCRA_27,19235
avc,27,plant,frame000071_AVCRA_27,21453
avc,27,plant,frame000076_AVCRA_27,10554
avc,27,plant,frame000081_AVCRA_27,20071
avc,27,plant,frame000086_AVCRA_27,21130
avc,27,plant,frame000091_AVCRA_27,18312
avc,27,plant,frame000096_AVCRA_27,19370
avc,27,plant,frame000101_AVCRA_27,21070
avc,27,plant,frame000106_AVCRA_27,21414
avc,27,plant,frame000111_AVCRA_27,20086
avc,27,plant,frame000116_AVCRA_27,21892
avc,27,plant,frame000121_AVCRA_27,22728
avc,27,plant,frame000126_AVCRA_27,23668
avc,27,plant,frame000131_AVCRA_27,16911
avc,27,plant,frame000136_AVCRA_27,21133
avc,27,plant,frame000141_AVCRA_27,29252
avc,27,plant,frame000146_AVCRA_27,28930
avc,27,plant,frame000151_AVCRA_27,13718
avc,27,plant,frame000156_AVCRA_27,23977
avc,27,plant,frame000161_AVCRA_27,19946
avc,27,plant,frame000166_AVCRA_27,3
avc,27,plant,frame000171_AVCRA_27,14815
avc,27,teddybear,frame000001_AVCRA_27,14257
avc,27,teddybear,frame000006_AVCRA_27,11032
avc,27,teddybear,frame000011_AVCRA_27,14936
avc,27,teddybear,frame000016_AVCRA_27,0
avc,27,teddybear,frame000021_AVCRA_27,14969
avc,27,teddybear,frame000026_AVCRA_27,16525
avc,27,teddybear,frame000031_AVCRA_27,12846
avc,27,teddybear,frame000036_AVCRA_27,18146
avc,27,teddybear,frame000041_AVCRA_27,21087
avc,27,teddybear,frame000046_AVCRA_27,18717
avc,27,teddybear,frame000051_AVCRA_27,0
avc,27,teddybear,frame000056_AVCRA_27,0
avc,27,teddybear,frame000061_AVCRA_27,16281
avc,27,teddybear,frame000066_AVCRA_27,7009
avc,27,teddybear,frame000071_AVCRA_27,0
avc,27,teddybear,frame000076_AVCRA_27,0
avc,27,teddybear,frame000081_AVCRA_27,0
avc,27,teddybear,frame000086_AVCRA_27,0
avc,27,teddybear,frame000091_AVCRA_27,16851
avc,27,teddybear,frame000096_AVCRA_27,20242
avc,27,teddybear,frame000101_AVCRA_27,21216
avc,27,teddybear,frame000106_AVCRA_27,21949
avc,27,teddybear,frame000111_AVCRA_27,22608
avc,27,teddybear,frame000116_AVCRA_27,20619
avc,27,teddybear,frame000121_AVCRA_27,19747
avc,27,teddybear,frame000126_AVCRA_27,20021
avc,27,teddybear,frame000131_AVCRA_27,13669
avc,27,teddybear,frame000136_AVCRA_27,13822
avc,27,teddybear,frame000141_AVCRA_27,14486
avc,27,teddybear,frame000146_AVCRA_27,13668
avc,27,teddybear,frame000151_AVCRA_27,0
avc,27,teddybear,frame000156_AVCRA_27,0
avc,27,teddybear,frame000161_AVCRA_27,14780
avc,27,teddybear,frame000166_AVCRA_27,11212
avc,27,teddybear,frame000171_AVCRA_27,0
avc,27,teddybear,frame000176_AVCRA_27,8107
avc,27,teddybear,frame000181_AVCRA_27,1910
avc,27,teddybear,frame000186_AVCRA_27,4
avc,27,teddybear,frame000191_AVCRA_27,0
avc,27,teddybear,frame000196_AVCRA_27,0
avc,27,teddybear,frame000201_AVCRA_27,15134
avc,27,vase,frame000001_AVCRA_27,14461
avc,27,vase,frame000006_AVCRA_27,13968
avc,27,vase,frame000011_AVCRA_27,7660
avc,27,vase,frame000016_AVCRA_27,10964
avc,27,vase,frame000021_AVCRA_27,8327
avc,27,vase,frame000026_AVCRA_27,12441
avc,27,vase,frame000031_AVCRA_27,12985
avc,27,vase,frame000036_AVCRA_27,10857
avc,27,vase,frame000041_AVCRA_27,12390
avc,27,vase,frame000046_AVCRA_27,11659
avc,27,vase,frame000051_AVCRA_27,11315
avc,27,vase,frame000056_AVCRA_27,13004
avc,27,vase,frame000061_AVCRA_27,12292
avc,27,vase,frame000066_AVCRA_27,13744
avc,27,vase,frame000071_AVCRA_27,15066
avc,27,vase,frame000076_AVCRA_27,16561
avc,27,vase,frame000081_AVCRA_27,20223
avc,27,vase,frame000086_AVCRA_27,22637
avc,27,vase,frame000091_AVCRA_27,21557
avc,27,vase,frame000096_AVCRA_27,18043
avc,27,vase,frame000101_AVCRA_27,22499
avc,27,vase,frame000106_AVCRA_27,21070
avc,27,vase,frame000111_AVCRA_27,20564
avc,27,vase,frame000116_AVCRA_27,19613
avc,27,vase,frame000121_AVCRA_27,16691
avc,27,vase,frame000126_AVCRA_27,19753
avc,27,vase,frame000131_AVCRA_27,16519
avc,27,vase,frame000136_AVCRA_27,15378
avc,27,vase,frame000141_AVCRA_27,17236
avc,27,vase,frame000146_AVCRA_27,14213
avc,27,vase,frame000151_AVCRA_27,13570
avc,27,vase,frame000156_AVCRA_27,11235
avc,27,vase,frame000161_AVCRA_27,6632
avc,27,vase,frame000166_AVCRA_27,7525
avc,27,vase,frame000171_AVCRA_27,12173
avc,27,vase,frame000176_AVCRA_27,11964
avc,27,vase,frame000181_AVCRA_27,5319
avc,27,vase,frame000186_AVCRA_27,10517
avc,27,vase,frame000191_AVCRA_27,8715
avc,27,vase,frame000196_AVCRA_27,3330
avc,27,vase,frame000201_AVCRA_27,9296
avc,32,backpack,frame000001_AVCRA_32,32583
avc,32,backpack,frame000006_AVCRA_32,35600
avc,32,backpack,frame000011_AVCRA_32,29795
avc,32,backpack,frame000016_AVCRA_32,31073
avc,32,backpack,frame000021_AVCRA_32,33226
avc,32,backpack,frame000026_AVCRA_32,28969
avc,32,backpack,frame000031_AVCRA_32,34157
avc,32,backpack,frame000036_AVCRA_32,37624
avc,32,backpack,frame000041_AVCRA_32,16784
avc,32,backpack,frame000046_AVCRA_32,36942
avc,32,backpack,frame000051_AVCRA_32,45571
avc,32,backpack,frame000056_AVCRA_32,48128
avc,32,backpack,frame000061_AVCRA_32,51180
avc,32,backpack,frame000066_AVCRA_32,52782
avc,32,backpack,frame000071_AVCRA_32,41759
avc,32,backpack,frame000076_AVCRA_32,43718
avc,32,backpack,frame000081_AVCRA_32,49892
avc,32,backpack,frame000086_AVCRA_32,45127
avc,32,backpack,frame000091_AVCRA_32,46876
avc,32,backpack,frame000096_AVCRA_32,35845
avc,32,backpack,frame000101_AVCRA_32,40503
avc,32,backpack,frame000106_AVCRA_32,42523
avc,32,backpack,frame000111_AVCRA_32,31202
avc,32,backpack,frame000116_AVCRA_32,23183
avc,32,backpack,frame000121_AVCRA_32,13195
avc,32,backpack,frame000126_AVCRA_32,20903
avc,32,backpack,frame000131_AVCRA_32,21205
avc,32,backpack,frame000136_AVCRA_32,39279
avc,32,backpack,frame000141_AVCRA_32,43470
avc,32,backpack,frame000146_AVCRA_32,51002
avc,32,backpack,frame000151_AVCRA_32,1488
avc,32,backpack,frame000156_AVCRA_32,42302
avc,32,backpack,frame000161_AVCRA_32,11344
avc,32,backpack,frame000166_AVCRA_32,27481
avc,32,backpack,frame000171_AVCRA_32,43487
avc,32,backpack,frame000176_AVCRA_32,46184
avc,32,backpack,frame000181_AVCRA_32,46625
avc,32,backpack,frame000186_AVCRA_32,45766
avc,32,backpack,frame000191_AVCRA_32,34316
avc,32,backpack,frame000196_AVCRA_32,44357
avc,32,backpack,frame000201_AVCRA_32,48940
avc,32,ball,frame000001_AVCRA_32,48723
avc,32,ball,frame000006_AVCRA_32,49236
avc,32,ball,frame000011_AVCRA_32,48767
avc,32,ball,frame000016_AVCRA_32,39293
avc,32,ball,frame000021_AVCRA_32,40243
avc,32,ball,frame000026_AVCRA_32,41628
avc,32,ball,frame000031_AVCRA_32,45992
avc,32,ball,frame000036_AVCRA_32,40152
avc,32,ball,frame000041_AVCRA_32,32039
avc,32,ball,frame000046_AVCRA_32,29324
avc,32,ball,frame000051_AVCRA_32,23995
avc,32,ball,frame000056_AVCRA_32,26553
avc,32,ball,frame000061_AVCRA_32,22185
avc,32,ball,frame000066_AVCRA_32,23140
avc,32,ball,frame000071_AVCRA_32,19989
avc,32,ball,frame000076_AVCRA_32,17961
avc,32,ball,frame000081_AVCRA_32,20590
avc,32,ball,frame000086_AVCRA_32,24228
avc,32,ball,frame000091_AVCRA_32,19788
avc,32,ball,frame000096_AVCRA_32,18891
avc,32,ball,frame000101_AVCRA_32,21101
avc,32,ball,frame000106_AVCRA_32,15802
avc,32,ball,frame000111_AVCRA_32,24921
avc,32,ball,frame000116_AVCRA_32,26225
avc,32,ball,frame000121_AVCRA_32,25933
avc,32,ball,frame000126_AVCRA_32,28833
avc,32,ball,frame000131_AVCRA_32,33296
avc,32,ball,frame000136_AVCRA_32,35618
avc,32,ball,frame000141_AVCRA_32,36886
avc,32,ball,frame000146_AVCRA_32,38454
avc,32,ball,frame000151_AVCRA_32,29047
avc,32,ball,frame000156_AVCRA_32,33672
avc,32,ball,frame000161_AVCRA_32,38977
avc,32,ball,frame000166_AVCRA_32,26942
avc,32,ball,frame000171_AVCRA_32,31116
avc,32,ball,frame000176_AVCRA_32,33644
avc,32,ball,frame000181_AVCRA_32,21538
avc,32,ball,frame000186_AVCRA_32,26816
avc,32,ball,frame000191_AVCRA_32,27296
avc,32,ball,frame000196_AVCRA_32,33193
avc,32,ball,frame000201_AVCRA_32,35177
avc,32,book,frame000001_AVCRA_32,42025
avc,32,book,frame000006_AVCRA_32,46091
avc,32,book,frame000011_AVCRA_32,47472
avc,32,book,frame000016_AVCRA_32,43517
avc,32,book,frame000021_AVCRA_32,33725
avc,32,book,frame000026_AVCRA_32,37032
avc,32,book,frame000031_AVCRA_32,43944
avc,32,book,frame000036_AVCRA_32,43659
avc,32,book,frame000041_AVCRA_32,39708
avc,32,book,frame000046_AVCRA_32,39750
avc,32,book,frame000051_AVCRA_32,29638
avc,32,book,frame000056_AVCRA_32,27104
avc,32,book,frame000061_AVCRA_32,23885
avc,32,book,frame000066_AVCRA_32,27340
avc,32,book,frame000071_AVCRA_32,29474
avc,32,book,frame000076_AVCRA_32,34640
avc,32,book,frame000081_AVCRA_32,35649
avc,32,book,frame000086_AVCRA_32,35309
avc,32,book,frame000091_AVCRA_32,43446
avc,32,book,frame000096_AVCRA_32,41115
avc,32,book,frame000101_AVCRA_32,38805
avc,32,book,frame000106_AVCRA_32,36073
avc,32,book,frame000111_AVCRA_32,34228
avc,32,book,frame000116_AVCRA_32,39319
avc,32,book,frame000121_AVCRA_32,39759
avc,32,book,frame000126_AVCRA_32,33407
avc,32,book,frame000131_AVCRA_32,29451
avc,32,book,frame000136_AVCRA_32,27983
avc,32,book,frame000141_AVCRA_32,26468
avc,32,book,frame000146_AVCRA_32,27212
avc,32,book,frame000151_AVCRA_32,19441
avc,32,book,frame000156_AVCRA_32,25490
avc,32,book,frame000161_AVCRA_32,37432
avc,32,book,frame000166_AVCRA_32,32545
avc,32,book,frame000171_AVCRA_32,38155
avc,32,book,frame000176_AVCRA_32,44351
avc,32,book,frame000181_AVCRA_32,42577
avc,32,book,frame000186_AVCRA_32,42089
avc,32,book,frame000191_AVCRA_32,39827
avc,32,book,frame000196_AVCRA_32,32106
avc,32,book,frame000201_AVCRA_32,32306
avc,32,chair,frame000001_AVCRA_32,2709
avc,32,chair,frame000006_AVCRA_32,6777
avc,32,chair,frame000011_AVCRA_32,11160
avc,32,chair,frame000016_AVCRA_32,22996
avc,32,chair,frame000021_AVCRA_32,40022
avc,32,chair,frame000026_AVCRA_32,35132
avc,32,chair,frame000031_AVCRA_32,34681
avc,32,chair,frame000036_AVCRA_32,9883
avc,32,chair,frame000041_AVCRA_32,11583
avc,32,chair,frame000046_AVCRA_32,17730
avc,32,chair,frame000051_AVCRA_32,17093
avc,32,chair,frame000056_AVCRA_32,20121
avc,32,chair,frame000061_AVCRA_32,11354
avc,32,chair,frame000066_AVCRA_32,12420
avc,32,chair,frame000071_AVCRA_32,13515
avc,32,chair,frame000076_AVCRA_32,9032
avc,32,chair,frame000081_AVCRA_32,3726
avc,32,chair,frame000086_AVCRA_32,4771
avc,32,chair,frame000091_AVCRA_32,4597
avc,32,chair,frame000096_AVCRA_32,7073
avc,32,chair,frame000101_AVCRA_32,2478
avc,32,chair,frame000106_AVCRA_32,1326
avc,32,chair,frame000111_AVCRA_32,5318
avc,32,chair,frame000116_AVCRA_32,2242
avc,32,chair,frame000121_AVCRA_32,8132
avc,32,chair,frame000126_AVCRA_32,10179
avc,32,chair,frame000131_AVCRA_32,12732
avc,32,chair,frame000136_AVCRA_32,6287
avc,32,chair,frame000141_AVCRA_32,7105
avc,32,chair,frame000146_AVCRA_32,9785
avc,32,chair,frame000151_AVCRA_32,9878
avc,32,chair,frame000156_AVCRA_32,8677
avc,32,chair,frame000161_AVCRA_32,11653
avc,32,chair,frame000166_AVCRA_32,8156
avc,32,chair,frame000171_AVCRA_32,6658
avc,32,chair,frame000176_AVCRA_32,8791
avc,32,chair,frame000181_AVCRA_32,6263
avc,32,chair,frame000186_AVCRA_32,2712
avc,32,chair,frame000191_AVCRA_32,403
avc,32,chair,frame000196_AVCRA_32,421
avc,32,chair,frame000201_AVCRA_32,6398
avc,32,handbag,frame000001_AVCRA_32,11605
avc,32,handbag,frame000006_AVCRA_32,13014
avc,32,handbag,frame000011_AVCRA_32,13591
avc,32,handbag,frame000016_AVCRA_32,12150
avc,32,handbag,frame000021_AVCRA_32,13859
avc,32,handbag,frame000026_AVCRA_32,10344
avc,32,handbag,frame000031_AVCRA_32,8234
avc,32,handbag,frame000036_AVCRA_32,13585
avc,32,handbag,frame000041_AVCRA_32,14276
avc,32,handbag,frame000046_AVCRA_32,27762
avc,32,handbag,frame000051_AVCRA_32,31400
avc,32,handbag,frame000056_AVCRA_32,26267
avc,32,handbag,frame000061_AVCRA_32,24274
avc,32,handbag,frame000066_AVCRA_32,16391
avc,32,handbag,frame000071_AVCRA_32,17454
avc,32,handbag,frame000076_AVCRA_32,17024
avc,32,handbag,frame000081_AVCRA_32,14172
avc,32,handbag,frame000086_AVCRA_32,8605
avc,32,handbag,frame000091_AVCRA_32,9032
avc,32,handbag,frame000096_AVCRA_32,13634
avc,32,handbag,frame000101_AVCRA_32,16654
avc,32,handbag,frame000106_AVCRA_32,24007
avc,32,handbag,frame000111_AVCRA_32,28004
avc,32,handbag,frame000116_AVCRA_32,33286
avc,32,handbag,frame000121_AVCRA_32,38269
avc,32,handbag,frame000126_AVCRA_32,39709
avc,32,handbag,frame000131_AVCRA_32,29661
avc,32,handbag,frame000136_AVCRA_32,28725
avc,32,handbag,frame000141_AVCRA_32,21136
avc,32,handbag,frame000146_AVCRA_32,12590
avc,32,handbag,frame000151_AVCRA_32,13816
avc,32,handbag,frame000156_AVCRA_32,13567
avc,32,handbag,frame000161_AVCRA_32,11977
avc,32,handbag,frame000166_AVCRA_32,14524
avc,32,handbag,frame000171_AVCRA_32,10388
avc,32,handbag,frame000176_AVCRA_32,15661
avc,32,handbag,frame000181_AVCRA_32,16489
avc,32,handbag,frame000186_AVCRA_32,10536
avc,32,handbag,frame000191_AVCRA_32,12556
avc,32,handbag,frame000196_AVCRA_32,16271
avc,32,handbag,frame000201_AVCRA_32,16013
avc,32,laptop,frame000001_AVCRA_32,11673
avc,32,laptop,frame000028_AVCRA_32,50733
avc,32,laptop,frame000045_AVCRA_32,5147
avc,32,laptop,frame000050_AVCRA_32,7840
avc,32,laptop,frame000055_AVCRA_32,29521
avc,32,laptop,frame000060_AVCRA_32,48274
avc,32,laptop,frame000065_AVCRA_32,44943
avc,32,laptop,frame000070_AVCRA_32,9261
avc,32,laptop,frame000075_AVCRA_32,9532
avc,32,laptop,frame000080_AVCRA_32,22561
avc,32,laptop,frame000085_AVCRA_32,49473
avc,32,laptop,frame000090_AVCRA_32,17596
avc,32,laptop,frame000095_AVCRA_32,31642
avc,32,laptop,frame000100_AVCRA_32,27779
avc,32,laptop,frame000105_AVCRA_32,34988
avc,32,laptop,frame000110_AVCRA_32,53963
avc,32,laptop,frame000115_AVCRA_32,55504
avc,32,laptop,frame000120_AVCRA_32,47219
avc,32,laptop,frame000125_AVCRA_32,59452
